-12.0819106	-10.3519818	-10.8666235	-8.47994838	-11.0287464	-12.1592864	-9.33236654	-10.8769413	-11.0439415	-12.5885332	-11.0821257	-10.65656	-11.9115107
25.0212448	22.4296551	17.453213	18.2631915	22.7809495	18.2231239	18.7187387	15.6985494	8.38892863	1.21998506	15.9361312	8.76259319	1.50466914
-0.247348899	-3.99637044	-4.38867728	-1.97907394	3.84695682	4.07830948	2.07664497	-1.41199489	-1.44260689	-1.52434095	1.51022201	1.54425672	1.57259436
-12.0731616	-10.3714429	-10.8749713	-8.49402188	-10.9827525	-12.1139584	-9.28348592	-10.8462754	-11.0232269	-12.5889023	-11.0522042	-10.6542851	-11.9134879
25.0201743	22.4183823	17.4425141	18.2502549	22.7913979	18.2324785	18.731195	15.6946026	8.38529367	1.22113616	15.9414252	8.76623046	1.50899574
-0.191752547	-3.98329979	-4.39673855	-1.98072815	3.864398	4.06944876	2.07358343	-1.3847296	-1.43025508	-1.52876036	1.53666892	1.54902762	1.55991495
-12.0631499	-10.3589973	-10.8524434	-8.47580984	-10.9550905	-12.0934597	-9.2574533	-10.8232972	-11.0018304	-12.5983098	-11.0264544	-10.6452993	-11.9163732
25.0154345	22.4171631	17.4416942	18.2465156	22.7848843	18.2267826	18.7263273	15.6892714	8.38006803	1.22289881	15.9417332	8.76562146	1.51044922
-0.141064874	-3.9606875	-4.39075275	-1.96952431	3.88843058	4.0707561	2.08296998	-1.36132195	-1.41658704	-1.52784256	1.55978872	1.55251067	1.54892068
-12.0492199	-10.3427433	-10.8226407	-8.45109517	-10.9318725	-12.0851139	-9.2421678	-10.8020388	-10.9816249	-12.6031931	-11.0035384	-10.6291977	-11.9171942
25.0085983	22.4154547	17.4398476	18.2426906	22.7737359	18.2184605	18.7144636	15.6813173	8.3721907	1.22083804	15.9387459	8.76230623	1.51013554
-0.0904191479	-3.93609458	-4.37968052	-1.95281286	3.91398581	4.07184444	2.09310518	-1.34086122	-1.40249417	-1.52442549	1.57993076	1.55770838	1.54186274
-12.0361217	-10.3236817	-10.796097	-8.42949487	-10.914027	-12.0911434	-9.24102662	-10.7816789	-10.9602427	-12.6029615	-10.9795418	-10.6149324	-11.9156708
25.0013222	22.4154263	17.4402174	18.2398026	22.7635072	18.2136319	18.705545	15.6728083	8.36370874	1.21737261	15.9362881	8.75940921	1.50954577
-0.0440790914	-3.91051061	-4.36642353	-1.9336619	3.93993733	4.07577096	2.10634797	-1.32074624	-1.38827694	-1.52075523	1.59975475	1.56260346	1.53566087
-12.0222656	-10.309514	-10.7762215	-8.41378138	-10.8933157	-12.086693	-9.22986455	-10.7641489	-10.9380376	-12.603219	-10.9538105	-10.6029138	-11.9115249
24.9951878	22.4148403	17.4403522	18.2369251	22.7540503	18.2079461	18.7016897	15.6661431	8.35700833	1.21600293	15.9329331	8.75545652	1.50704587
0.00462920129	-3.88644262	-4.35589771	-1.9181077	3.96488293	4.08407227	2.12485826	-1.30222716	-1.37767967	-1.5169948	1.61851743	1.56739903	1.53209991
-12.0068707	-10.3002085	-10.7542565	-8.39618395	-10.8678878	-12.0652956	-9.20494136	-10.749595	-10.9172299	-12.6040909	-10.9310263	-10.5879855	-11.9068391
24.9899299	22.4171025	17.4425114	18.2381204	22.7427542	18.1974798	18.6986157	15.6600035	8.35083717	1.21501912	15.9299855	8.75221934	1.50570952
0.0523366427	-3.86460722	-4.34525307	-1.90292387	3.98847445	4.09853858	2.14635844	-1.28503292	-1.37087055	-1.5150798	1.63594119	1.57343271	1.52999878
-11.9913805	-10.2903593	-10.7276323	-8.37479453	-10.840153	-12.0393736	-9.17740056	-10.7314294	-10.9026294	-12.6030051	-10.9081814	-10.5711792	-11.9039898
24.9849152	22.4200304	17.4446616	18.2400361	22.7343807	18.1894253	18.6971008	15.6542747	8.34531815	1.21286324	15.9291571	8.75119895	1.50731034
0.0905175584	-3.84407511	-4.33216762	-1.88471888	4.01073943	4.11403056	2.16591697	-1.26772875	-1.36378562	-1.51546098	1.65307521	1.58056064	1.52708564
-11.9735684	-10.2682614	-10.6914311	-8.34464915	-10.8150762	-12.0233388	-9.15755868	-10.7051253	-10.8933384	-12.6020733	-10.8790033	-10.5547625	-11.9033475
24.9799038	22.4210521	17.4454084	18.2412887	22.7266212	18.1839147	18.691168	15.649843	8.3414015	1.21112374	15.9286872	8.75024686	1.50935483
0.125617868	-3.82149297	-4.31912092	-1.86602885	4.03387601	4.13051102	2.18789184	-1.25137455	-1.35452991	-1.51440423	1.66922636	1.58692088	1.52393599
-11.9549776	-10.2423005	-10.6504121	-8.3098852	-10.7890579	-12.0101322	-9.13998257	-10.6790228	-10.8831333	-12.6007412	-10.845654	-10.538929	-11.9038588
24.9752977	22.4240999	17.4476964	18.2458601	22.7165062	18.1772149	18.6821371	15.6454902	8.337607	1.20968909	15.9297176	8.75066763	1.51292726
0.160160029	-3.79871388	-4.30129696	-1.84297635	4.05716007	4.15323781	2.21647105	-1.23386601	-1.34595608	-1.51567757	1.68663842	1.59138949	1.51895453
-11.9327866	-10.2246225	-10.6188064	-8.28422011	-10.7589656	-11.9949013	-9.12184422	-10.6581876	-10.8732485	-12.5979658	-10.8153142	-10.5226551	-11.9023804
24.9707792	22.4261048	17.4484692	18.2494932	22.7078085	18.1727394	18.6782435	15.6394927	8.33215413	1.20625034	15.930022	8.75053789	1.51570325
0.193931097	-3.77722592	-4.27872371	-1.81568917	4.07989322	4.1849151	2.25261616	-1.21545925	-1.34168525	-1.5234581	1.70495191	1.59879029	1.51698778
-11.9072371	-10.202838	-10.5876346	-8.25992809	-10.7311903	-11.9826563	-9.10776924	-10.63577	-10.8641457	-12.5988101	-10.7857656	-10.5048864	-11.8988953
24.9663959	22.4256932	17.4473707	18.2518113	22.7020418	18.1714773	18.6773501	15.6331622	8.32649707	1.20326533	15.9297915	8.74996701	1.51798046
0.227647213	-3.75419611	-4.25616599	-1.78773944	4.10351831	4.21856923	2.28909062	-1.19717929	-1.33814244	-1.52972681	1.72299361	1.60837211	1.51740102
-11.8844895	-10.1796555	-10.5503768	-8.23084948	-10.7060518	-11.9690403	-9.09286094	-10.6114894	-10.8542463	-12.6036031	-10.7540393	-10.4876449	-11.8978914
24.9627253	22.4248512	17.4451062	18.255199	22.6976978	18.1706071	18.6736954	15.6286109	8.32265814	1.20316378	15.929617	8.74938624	1.52064973
0.260189924	-3.73292151	-4.2313609	-1.75709046	4.12504657	4.25045963	2.32217928	-1.18046615	-1.33378069	-1.53062167	1.73963183	1.61621322	1.51752382
-11.863415	-10.16233	-10.5158386	-8.20388865	-10.6761449	-11.9539019	-9.07546025	-10.592243	-10.8457971	-12.6060286	-10.7197298	-10.4742789	-11.8988909
24.959069	22.4264225	17.4444639	18.2611128	22.6920413	18.1696985	18.6680842	15.6245073	8.31922481	1.20254438	15.9285956	8.7477936	1.52196523
0.290444059	-3.7129438	-4.20167393	-1.7224717	4.14610459	4.29160838	2.36548373	-1.16362747	-1.33078072	-1.53237545	1.75684762	1.62362636	1.51850263
-11.8394069	-10.1379475	-10.4781849	-8.17363836	-10.6441826	-11.9368992	-9.05531169	-10.5770902	-10.8384906	-12.6059139	-10.6832049	-10.464847	-11.899694
24.954941	22.4258447	17.4420998	18.2655844	22.6900364	18.1727628	18.6658746	15.6197204	8.31513918	1.20043631	15.9277882	8.74636507	1.52267754
0.319118125	-3.68915906	-4.16901589	-1.68518614	4.17042931	4.33937045	2.41659517	-1.14427343	-1.32905577	-1.53741501	1.77663931	1.63037678	1.51759993
-11.8204437	-10.1172842	-10.439818	-8.14451797	-10.6185357	-11.9171327	-9.03256797	-10.5559839	-10.8286318	-12.6044443	-10.6471846	-10.4555848	-11.9003754
24.9524416	22.4280206	17.4420692	18.2724457	22.6813523	18.1667454	18.6554453	15.6161272	8.31243088	1.20011825	15.9279043	8.74600936	1.52444461
0.342466041	-3.67022163	-4.13926015	-1.64917095	4.19004368	4.38340459	2.46396985	-1.12485898	-1.32750511	-1.54589707	1.79616391	1.63620954	1.51476444
-11.790837	-10.0906437	-10.3958809	-8.11052382	-10.5819058	-11.8874013	-8.99998965	-10.5284425	-10.8170571	-12.6023435	-10.6098133	-10.4427278	-11.9007686
24.9509843	22.4260048	17.4374637	18.2733074	22.6842288	18.1728531	18.6572257	15.6134819	8.31091305	1.2013881	15.9306947	8.74854359	1.52982872
0.373294649	-3.64982939	-4.1026255	-1.60523084	4.21090738	4.43133701	2.51508858	-1.10358049	-1.32397096	-1.5554954	1.81714753	1.6419344	1.5098799
-11.7640134	-10.0617335	-10.3551227	-8.07956116	-10.5444789	-11.8530752	-8.96367019	-10.4991962	-10.8059945	-12.6044192	-10.5702562	-10.4297344	-11.9009072
24.9470088	22.4242255	17.4332403	18.2746886	22.6821499	18.1733512	18.6526018	15.6092457	8.30792934	1.20205928	15.9319646	8.74968355	1.53384491
0.402312796	-3.63025141	-4.06352463	-1.55907734	4.23102282	4.48346864	2.56893773	-1.08196636	-1.31868585	-1.56050164	1.83842751	1.64606449	1.5029234
-11.73705	-10.035157	-10.3208172	-8.05596646	-10.5042599	-11.8125611	-8.92082454	-10.4699725	-10.7949658	-12.6061721	-10.5294046	-10.4177488	-11.9026271
24.9422557	22.4212501	17.428574	18.2775837	22.6794289	18.1724398	18.6456796	15.6041894	8.30420839	1.20196893	15.9323693	8.75009023	1.53727589
0.430315418	-3.61171907	-4.03043144	-1.51883723	4.2503727	4.53465392	2.62214915	-1.06000055	-1.3130585	-1.56588724	1.8600445	1.64954235	1.49588087
-11.7051332	-10.008506	-10.2817132	-8.02890134	-10.4617583	-11.7752746	-8.87950503	-10.4397757	-10.7833515	-12.6055441	-10.4885294	-10.4002488	-11.9047109
24.9378884	22.4176452	17.423143	18.2806501	22.6785145	18.1753558	18.6401622	15.5989612	8.30047053	1.2015112	15.9324712	8.75034944	1.54182526
0.457604221	-3.59238161	-3.99740311	-1.47788094	4.27055106	4.58938586	2.68091935	-1.03770964	-1.30858079	-1.57426118	1.88192929	1.65555694	1.49142675
-11.6685637	-9.97413324	-10.2331283	-7.99354909	-10.42323	-11.7471787	-8.84650775	-10.4059121	-10.7672684	-12.6080169	-10.4470622	-10.3762755	-11.9047412
24.9325259	22.4118817	17.4153006	18.2811458	22.6771562	18.1800492	18.6356198	15.5919818	8.29507806	1.20134737	15.9317148	8.74985457	1.54666887
0.487733041	-3.57011694	-3.95849187	-1.43004007	4.29290679	4.65152548	2.74828244	-1.01431525	-1.30414257	-1.58131747	1.9047232	1.6643393	1.48806016
-11.6377032	-9.93846869	-10.1844951	-7.9590017	-10.3901661	-11.7250736	-8.81932889	-10.3772324	-10.7482354	-12.6096963	-10.4171973	-10.3477838	-11.9028612
24.9253767	22.406228	17.4074696	18.2825987	22.6711791	18.1807649	18.6309847	15.5842172	8.28836508	1.20047157	15.9284923	8.7469454	1.54973369
0.513748641	-3.54894944	-3.91721779	-1.37954177	4.31393622	4.71346199	2.81669614	-0.99460939	-1.29838701	-1.58635336	1.92391332	1.67395748	1.48675768
-11.6071043	-9.90650742	-10.1383504	-7.92684897	-10.3539103	-11.7000241	-8.78938776	-10.357678	-10.728589	-12.6078272	-10.4035902	-10.3211687	-11.8979646
24.9170807	22.401094	17.400291	18.2828419	22.6612745	18.1782022	18.6238669	15.5755441	8.28009399	1.19731047	15.9222573	8.74097768	1.54873909
0.537532037	-3.52825694	-3.87747759	-1.33015799	4.33503356	4.77714128	2.88681067	-0.980296194	-1.29368812	-1.5917435	1.93785038	1.68419372	1.4877637
-11.572216	-9.87371448	-10.0899224	-7.89403264	-10.3119884	-11.6703288	-8.7551956	-10.3293231	-10.7072262	-12.6063802	-10.3789617	-10.2942268	-11.8927808
24.9097535	22.3916587	17.3891618	18.2786349	22.6582865	18.1832341	18.6205336	15.5678976	8.27336442	1.19637753	15.9175693	8.73655772	1.54943468
0.564671532	-3.50581285	-3.84049985	-1.28210636	4.35777578	4.84175487	2.95640653	-0.962855347	-1.28897933	-1.59827933	1.95487717	1.69448532	1.48699156
-11.5383705	-9.8383194	-10.0392956	-7.85992334	-10.2692057	-11.6413181	-8.72115776	-10.2885162	-10.6839144	-12.6075411	-10.3369858	-10.2581587	-11.8885545
24.9032963	22.3781823	17.3740814	18.2741236	22.6613862	18.1947301	18.6233829	15.5616514	8.26874543	1.1989868	15.9157687	8.7350953	1.55552663
0.590477936	-3.48221379	-3.80208774	-1.23328795	4.38120361	4.90246128	3.02291574	-0.938904674	-1.28032137	-1.60338305	1.97831129	1.70696667	1.48612927
-11.4979965	-9.79867026	-9.9834392	-7.81713169	-10.2253518	-11.612771	-8.68655783	-10.2469555	-10.6564867	-12.6065292	-10.2941184	-10.2220793	-11.8861517
24.8969813	22.3668208	17.3609073	18.2730365	22.6612216	18.203876	18.6239701	15.5543415	8.2629141	1.20110814	15.9130003	8.7327793	1.56139349
0.616608785	-3.45736966	-3.75808073	-1.18250238	4.40586579	4.96493399	3.09288474	-0.912702462	-1.26872622	-1.60699626	2.00398005	1.71911413	1.4840511
-11.4555365	-9.75607788	-9.92257186	-7.76829208	-10.1817192	-11.5831171	-8.64992148	-10.2062041	-10.6251886	-12.599732	-10.2501161	-10.1922714	-11.8873923
24.8894793	22.3584837	17.3507942	18.2754495	22.6575598	18.2095523	18.6181436	15.547104	8.25687902	1.20262635	15.9063138	8.7266774	1.56299683
0.643237331	-3.43393212	-3.71511115	-1.13391709	4.42918327	5.02645396	3.16280505	-0.887358755	-1.25675478	-1.61015782	2.02930671	1.7270045	1.47919037
-11.4130811	-9.71484843	-9.86420858	-7.72630605	-10.1382602	-11.5528827	-8.61178107	-10.1663532	-10.5872177	-12.5942429	-10.2031183	-10.160184	-11.8860893
24.8818354	22.346028	17.337132	18.27432	22.6545646	18.2154103	18.6112945	15.5387666	8.24959055	1.20530269	15.8996479	8.72074401	1.56494378
0.676245032	-3.40877802	-3.6778291	-1.0875544	4.45409222	5.08510002	3.23119394	-0.858547942	-1.24606237	-1.61491764	2.05801002	1.73644115	1.47387701
-11.3680667	-9.66849773	-9.788629	-7.6747017	-10.088649	-11.5206635	-8.57061347	-10.1137831	-10.5413413	-12.5927795	-10.1515552	-10.1198627	-11.8786464
24.8738022	22.33016	17.3198554	18.2657692	22.6553933	18.2264407	18.6105086	15.5307879	8.24292999	1.21227276	15.8953112	8.71709291	1.5699905
0.706438446	-3.37934906	-3.63655161	-1.02982374	4.48302316	5.14569322	3.3035566	-0.828837846	-1.23344075	-1.61770127	2.08725429	1.74948313	1.46881793
-11.3189099	-9.61681459	-9.67751136	-7.59368941	-10.0370352	-11.4843588	-8.52506022	-10.0517336	-10.489493	-12.5913228	-10.0904259	-10.0814737	-11.8743675
24.8645058	22.314808	17.3023297	18.253461	22.6553384	18.2360317	18.6103488	15.5224022	8.23600675	1.22110743	15.8900223	8.71263313	1.57476041
0.733002224	-3.34859692	-3.58336113	-0.954386599	4.5131239	5.2062338	3.37696908	-0.796526843	-1.21627747	-1.61589591	2.11916444	1.76291184	1.4637952
-11.2754329	-9.56763839	-9.63388736	-7.55294784	-9.9916033	-11.4489199	-8.48118471	-10.0088128	-10.4257682	-12.58803	-10.0320873	-10.0530612	-11.8772754
24.8501904	22.2942023	17.2812216	18.2440046	22.6484955	18.2370709	18.6025077	15.5076087	8.22120417	1.22546539	15.8790039	8.70305194	1.57383827
0.761282735	-3.31702401	-3.539222	-0.912206353	4.54388756	5.26567704	3.44832333	-0.757728119	-1.19799965	-1.61086608	2.15764857	1.77400204	1.45821588
-11.2200643	-9.51566698	-9.54797117	-7.48369592	-9.93771086	-11.4091402	-8.43303626	-9.93191631	-10.3544639	-12.5814274	-9.96684992	-10.024027	-11.8752669
24.8395034	22.2761121	17.2621572	18.22878	22.6445669	18.2421346	18.5969811	15.4974752	8.21212789	1.23760045	15.8711546	8.69664397	1.57528883
0.792371373	-3.28806039	-3.49530267	-0.856575764	4.57230351	5.31990296	3.51417311	-0.72668932	-1.17896206	-1.60650899	2.18827906	1.78202931	1.44680113
-11.1628753	-9.46433649	-9.46137067	-7.41058156	-9.87981046	-11.3697738	-8.38447443	-9.88195951	-10.2732755	-12.5677704	-9.90956971	-9.99545823	-11.8729723
24.8247117	22.256105	17.2413719	18.2059826	22.6349744	18.2423924	18.5842935	15.4812607	8.19522613	1.24339092	15.8585111	8.6857408	1.57210797
0.822223332	-3.2571391	-3.44734908	-0.797394027	4.60307973	5.37161851	3.57861489	-0.689557624	-1.15855024	-1.59840953	2.22502934	1.79386719	1.44125582
-11.1141127	-9.41097587	-9.38776455	-7.34253824	-9.82380369	-11.331166	-8.33592161	-9.83027685	-10.1800704	-12.5482032	-9.84665167	-9.95258473	-11.8696214
24.8067025	22.2320637	17.2168929	18.1763359	22.6238384	18.2399827	18.5649726	15.4642559	8.1770714	1.25062612	15.843785	8.67278303	1.57052402
0.847750729	-3.22520778	-3.4020107	-0.74588758	4.63451782	5.41879235	3.63928017	-0.651974103	-1.1356763	-1.58567464	2.2624018	1.80696696	1.43811301
-11.0574538	-9.35427139	-9.31284129	-7.27334907	-9.7707242	-11.2951605	-8.29005642	-9.76853326	-10.0717332	-12.5312005	-9.7807732	-9.90298616	-11.8647325
24.7899538	22.2034531	17.188068	18.1377283	22.6173964	18.2418766	18.547615	15.4461766	8.15788038	1.2641959	15.8310365	8.66186446	1.5728829
0.878924884	-3.19200167	-3.35913065	-0.695094532	4.6663963	5.46410485	3.69785336	-0.612621707	-1.11080825	-1.57376696	2.30107532	1.82154714	1.43288574
-10.9989615	-9.29899465	-9.23964583	-7.20313997	-9.71165626	-11.2532793	-8.23845731	-9.70707148	-9.95170286	-12.5146163	-9.71935975	-9.85656614	-11.8577874
24.7715261	22.173672	17.158105	18.0937907	22.6112372	18.2447484	18.5285619	15.4270835	8.13794247	1.28291439	15.8165867	8.64910301	1.5724023
0.910730356	-3.15918081	-3.31507325	-0.6438174	4.69813729	5.51213546	3.75883314	-0.572384716	-1.09003336	-1.56570158	2.34069503	1.84043154	1.42983853
-10.9379533	-9.24948103	-9.17664714	-7.13799036	-9.64340574	-11.2042495	-8.18012643	-9.64436523	-9.82330487	-12.4966242	-9.65432548	-9.81149675	-11.8487819
24.7530041	22.1480611	17.1323232	18.0502821	22.6006758	18.2436554	18.5005883	15.4064479	8.11720549	1.30528997	15.8031113	8.63790534	1.5729048
0.94806945	-3.12670068	-3.2709411	-0.595179225	4.73072663	5.55871129	3.8173222	-0.528601784	-1.07110279	-1.55830567	2.38352052	1.85718135	1.42312759
-10.8759799	-9.18846272	-9.10757871	-7.0657721	-9.58071324	-11.1621337	-8.12947589	-9.57474179	-9.68652374	-12.4784554	-9.58590596	-9.76458695	-11.8387226
24.7325166	22.1243262	17.1084033	18.0030569	22.5830284	18.2345944	18.4616815	15.3840602	8.09533421	1.33192203	15.7887541	8.62603227	1.57322624
0.985119616	-3.09401685	-3.22710279	-0.545854526	4.76314119	5.59719744	3.86653608	-0.485263908	-1.05215021	-1.54971349	2.4257489	1.87311843	1.41589379
-10.8161211	-9.1174033	-9.03106206	-6.98659521	-9.52687291	-11.121702	-8.08094582	-9.50540707	-9.53504924	-12.45736	-9.52123505	-9.71742185	-11.8311556
24.7098489	22.0970743	17.0809448	17.9508198	22.5633372	18.2207794	18.4171053	15.3590399	8.07220354	1.36464566	15.7737142	8.61338613	1.57408039
1.0141294	-3.05932886	-3.18068083	-0.493313271	4.79650555	5.63563047	3.91544765	-0.439789185	-1.04022129	-1.54515949	2.46979705	1.89262826	1.40944055
-10.7651597	-9.04805252	-8.95993008	-6.91228868	-9.48721682	-11.0845496	-8.03626953	-9.43560658	-9.37184582	-12.4321044	-9.45438633	-9.66962187	-11.82573
24.6875572	22.0689117	17.0525859	17.899667	22.5361548	18.195592	18.3603177	15.333698	8.05067762	1.40498626	15.7572597	8.59945404	1.57490307
1.04422546	-3.02551702	-3.13708018	-0.444852513	4.82865507	5.67332173	3.9631683	-0.392516534	-1.03511383	-1.54088026	2.51577164	1.91460362	1.4046552
-10.7205629	-8.97783041	-8.894901	-6.84116704	-9.45664935	-11.0503866	-7.995795	-9.35978862	-9.19916159	-12.4050904	-9.3823305	-9.61428745	-11.8187844
24.6675365	22.0469992	17.0304	17.8491627	22.5005424	18.1591265	18.2915274	15.3119003	8.03413006	1.45721179	15.7401373	8.58457461	1.57689251
1.06785753	-2.99601058	-3.09892854	-0.402583582	4.85664704	5.70371716	4.00203837	-0.345758598	-1.0296016	-1.5319583	2.56181811	1.94050488	1.40594839
-10.6563692	-8.90346664	-8.83502035	-6.76682699	-9.40331539	-10.9958828	-7.93592643	-9.28064442	-9.00848048	-12.3736221	-9.31237233	-9.55120731	-11.8092138
24.6496844	22.0269861	17.0099715	17.790252	22.4788326	18.1360633	18.2364035	15.294392	8.02343632	1.52611692	15.7227386	8.56881151	1.57993149
1.09149931	-2.96743397	-3.06025944	-0.363555864	4.8840109	5.72633079	4.03211433	-0.302158127	-1.02223604	-1.51908432	2.60531671	1.96798089	1.41108897
-10.5895973	-8.83685644	-8.78491002	-6.69714759	-9.34825749	-10.9389382	-7.8725156	-9.20082349	-8.7938867	-12.3271422	-9.2478698	-9.48134747	-11.7963139
24.635021	21.9952275	16.977886	17.7125631	22.4703207	18.1241237	18.191663	15.2795651	8.01822685	1.61026954	15.7067306	8.55390628	1.58560694
1.12301837	-2.93542354	-3.02099263	-0.326559633	4.91390485	5.74199005	4.05786961	-0.260012587	-1.01284091	-1.50313145	2.6474285	1.99588856	1.41545714
-10.5262489	-8.76390161	-8.7369184	-6.6323797	-9.29225377	-10.8796641	-7.80698274	-9.12361436	-8.55586693	-12.2652795	-9.18703555	-9.40824245	-11.7808258
24.6176939	21.970118	16.9525236	17.6408676	22.4581544	18.1075063	18.1406107	15.2634656	8.01630272	1.70785628	15.6888984	8.53699402	1.59035052
1.14716362	-2.90520225	-2.98738806	-0.293771353	4.94220912	5.75301656	4.07930681	-0.218108735	-1.00275809	-1.4822967	2.68927532	2.02351033	1.41674978
-10.4489472	-8.68902762	-8.69056379	-6.57113267	-9.23270493	-10.8110534	-7.73493492	-9.04484244	-8.294539	-12.1874121	-9.12470383	-9.33568868	-11.7636965
24.6038372	21.9505371	16.9328477	17.5766472	22.4441708	18.0866217	18.0837878	15.2484981	8.02112821	1.8230303	15.6700636	8.51921998	1.59403884
1.17771268	-2.87650962	-2.9573022	-0.264347406	4.96950474	5.76070664	4.09299631	-0.179809551	-0.993167498	-1.45719054	2.72773271	2.04741497	1.41510956
-10.3747372	-8.61438696	-8.64938598	-6.51039562	-9.17156731	-10.7423667	-7.66393345	-8.96840308	-8.01056592	-12.0923228	-9.06380996	-9.26351377	-11.7466065
24.5923633	21.9278309	16.9102746	17.5059492	22.4371134	18.0722241	18.0330233	15.2368927	8.03706353	1.96019708	15.6534911	8.50412508	1.60086445
1.2056173	-2.84642844	-2.92791868	-0.239357045	4.99763824	5.76298099	4.10000697	-0.142226918	-0.981506225	-1.42552333	2.76556273	2.06656667	1.40898858
-10.3035286	-8.54473167	-8.62334256	-6.46897963	-9.11320904	-10.6772666	-7.59638545	-8.90537465	-7.71004793	-11.9792139	-9.01023808	-9.19287085	-11.7314344
24.5836079	21.9018512	16.8848733	17.437892	22.4366725	18.0641695	17.9942529	15.2259326	8.06439744	2.11600414	15.6380735	8.49075071	1.61030859
1.23168594	-2.81682569	-2.90336183	-0.217963867	5.0247303	5.75982241	4.10239864	-0.103611066	-0.965579647	-1.38633505	2.80448812	2.08037923	1.39599846
-10.2313965	-8.47588983	-8.59842742	-6.42781012	-9.05427001	-10.6106284	-7.52817792	-8.842289	-7.40458814	-11.8456433	-8.95797704	-9.1233396	-11.716004
24.5779191	21.8802559	16.8642367	17.376416	22.4372628	18.0567978	17.9612605	15.2181848	8.10193576	2.27974605	15.6237412	8.47854035	1.62092215
1.25555977	-2.79063532	-2.88158697	-0.201183169	5.04865166	5.75199622	4.09877434	-0.0729739857	-0.939806251	-1.34641657	2.83564039	2.08686035	1.37669832
-10.1539752	-8.39984116	-8.5674772	-6.37508973	-8.99257614	-10.5366919	-7.45345732	-8.7732315	-7.10308243	-11.6979678	-8.89751819	-9.05263195	-11.7007163
24.5771973	21.8686103	16.853899	17.3237381	22.4369718	18.0470717	17.926944	15.2162438	8.14927584	2.44755005	15.6147459	8.47205697	1.63811472
1.27579209	-2.76694429	-2.85807741	-0.187654227	5.07045522	5.74120291	4.0910499	-0.044578343	-0.897777073	-1.30218679	2.86465631	2.09015888	1.35664087
-10.0691496	-8.32099904	-8.53969937	-6.31758798	-8.92772776	-10.4550495	-7.37078396	-8.70290249	-6.81162244	-11.5334266	-8.83350162	-8.98317335	-11.6902952
24.5783172	21.8603843	16.847594	17.2731392	22.4356311	18.0346418	17.8910836	15.2152608	8.20152044	2.60467816	15.6065334	8.46683447	1.65829012
1.29870937	-2.74547186	-2.83401367	-0.180788498	5.09035433	5.72596444	4.07961463	-0.0162547252	-0.846849487	-1.25442517	2.89368462	2.09105835	1.33714764
-9.98500307	-8.24763657	-8.52118577	-6.2694641	-8.84905456	-10.3658051	-7.2817544	-8.63193496	-6.53385541	-11.3502373	-8.77509653	-8.91223722	-11.6793977
